Almahera	1	
de Castiliaen	1	
Zabouw	1	
Panpangers	1	
Nova-Spangie	1	
Nova-Spangen	1	
Meauw3	1	
Mandarsaas	1	
Novo-Spange	1	
Spaniaert	1	
Alamaheera	1	
Camboina	1	
Ilhy	1	
Maccassaresen	1	
Theeuw	1	
Teon	1	
Tobbe	1	
Quellimoury	1	
Madiera	1	
Joram	1	
Day	1	
Pouly Ay	1	
Batta	1	
Straete	1	
Portugeesencapteyii van Manaere	1	
Vysyagapatam	1	
Sinsiers district	1	
Chynnana Maleye	1	
Pennegonde	1	
Gust Chormandel	1	
Marsapoera4	1	
Alenbrue	1	
Canyiewaron	1	
Palingban	1	
Sammarangh	1	
Swatia2	1	
provintie Nancquin	1	
Roomsch Christendom	1	
Tartaer	1	
Tevorangh	1	
Pinaba1	1	
Ravesteyn	1	
Amsterdams	1	
Tavokan	1	
Back-louangh	1	
de Taeffelberch	1	
Soulang	1	
Fay-it	1	
Jappanse	1	
Coutchen- China	1	
Coutchyn-China	1	
Alvermogende	1	
Tchanckoe	1	
Tenhoso	1	
Neyko	1	
Nangasacqie	1	
Groot-	1	
Coupans	1	
Groot-Sabo	1	
Bary	1	
Rapé	1	
Lamenquera	1	
Lamahala1	1	
Servian	1	
Amamap	1	
Laurenticque	1	
Casaimibasaer	1	
Pettany4	1	
Petany	1	
Pettana	1	
Nadische	1	
Cassasurru	1	
Pyppely	1	
Jasousa	1	
Cassumabasaer	1	
revier Pypely	1	
Cassoury	1	
Chachan	1	
Comp.e	1	
Cunaus	1	
Goden	1	
revier Alican	1	
de Hasewindt	1	
Mattura	1	
Zouratte	1	
de May.t	1	
May.t	1	
Monsambicque	1	
Bacalor	1	
Maccause Eylanden	1	
Chetchian	1	
Lycoghton	1	
Sittavaque	1	
Colombostondt	1	
Manicabos	1	
Tanasseri	1	
Malboroug	1	
Tranigain	1	
Eissin	1	
Lampou	1	
Jampan3	1	
Pamolang4	1	
Limborawa	1	
Gouverneur-Gener.1	1	
Taboecans	1	
Tatara	1	
Sijending	1	
Paguma	1	
Lemboeno	1	
bogt van Tominie	1	
Bintauna	1	
Limbots	1	
Gorontaloen	1	
Dondo	1	
Wedda	1	
Sahamoer	1	
Sindagnolij	1	
Waygeeuw	1	
Tsoemoegi	1	
Tabebirokinoe	1	
Sirararikinoe	1	
UEdele Hoogagtb.	1	
Madurees	1	
Singalees	1	
Candiaze	1	
Ramenadewaram	1	
zuyder Mallabaar	1	
Cooylang	1	
Tinnemarawaddij	1	
Moeliawalle	1	
Mallabaren	1	
Manathan	1	
rivier Moeselie	1	
Mantotse	1	
Nanathan	1	
Moeselie	1	
Jaffna	1	
Maduraise kust	1	
Fortificatie	1	
Amboinas	1	
Monipour Olmora	1	
Hinglij	1	
Panday1	1	
rivier Tembessi	1	
rivier Tembessy	1	
Comp.sscheepen Beverwijk	1	
Carapoeram	1	
Manzoer Bilah	1	
Barrijn	1	
Nederpersiën	1	
Haringthuyn	1	
Spahanmaer	1	
Rio de Platta	1	
Mantsjenagaras	1	
Soesohoenangs	1	
Camieloedin	1	
Soesoe-hoenang	1	
de Cuyper	1	
Vlll	1	
Ritti1	1	
Andragirie	1	
Batoe Gadja2	1	
Poulo Baby3	1	
Poulo Ridangs4	1	
Eliphantsklip	1	
rivier Murgesiem	1	
rivier Surcam	1	
Taman5	1	
Tiga-blas Cottas	1	
Coebang	1	
Songy	1	
Tanoe6	1	
Galpetty	1	
De E. Comp.c	1	
Carta-soera	1	
Lampons	1	
Kanton	1	
ConinckMandarsaha	1	
Halemahera den Coninkvan Tarnaten	1	
cust van Halemahera	1	
Conincx Saidis	1	
Thoucheneo1	1	
Tahoele3	1	
Gammacnorre	1	
Taboele	1	
Baetsjan	1	
Lonthoyr	1	
Lolaro	1	
Nolpe	1	
Tonkien	1	
Casiouw	1	
Seccan	1	
Sinkan	1	
Spangjaerden	1	
De Castillianen	1	
Aqua Pulka	1	
Pimas	1	
Quemoy	1	
Happert2	1	
Mayests	1	
Coopen	1	
Nangasackki	1	
Danisburgh	1	
Denemerken	1	
Maleyes	1	
Sinsierse	1	
Bengaels	1	
Cavelon	1	
Narsapoere	1	
Mashipatam	1	
Alibeeck	1	
Pipelise	1	
Chandarkona	1	
Chandernagore	1	
Hugli.2	1	
Poortugaal	1	
riviere Waluwe	1	
Brootchiasen	1	
Biu	1	
Sindij	1	
Persia de Agraes	1	
Hossenbeecks	1	
Bewijl de	1	
Aimuy	1	
Maeasser	1	
I5lv-I52r	1	
2Op	1	
Pemambuco	1	
Piepely	1	
Caep de Mousandon	1	
Mascate	1	
Comptoir Chiam	1	
Arsapoer	1	
cust van Japara	1	
Tayovan	1	
Comptoir Nangasaki	1	
Madera	1	
comp.1 Cormandel	1	
Comptanten	1	
Gidion	1	
Hendriette Loyse	1	
Dordrecht	1	
Sultanna	1	
Achinders	1	
Pits.1	1	
Mettetselvejacht	1	
Ludolf van Coulster	1	
Achyn	1	
Camatise hof Veloer	1	
Deenmarken	1	
rivier van Porto Novo	1	
China Tayoan	1	
Tartarische Mayt	1	
Sangor	1	
Cabolangh	1	
Pedel	1	
Parkoutsie	1	
Matatas	1	
Perragon	1	
Tickorang	1	
Groeningerbay	1	
Timboy	1	
Kitsickhoy	1	
Cantonsvaerders	1	
Duytsman	1	
de Mani Ilias	1	
Nangasackse	1	
Pakin	1	
Poulo Cecir	1	
Catchouw	1	
Cachou	1	
De Voocht	1	
Sivapaneycks	1	
Comptoir Agra	1	
cust Cor-mandel	1	
10Op	1	
4Op	1	
Walvis	1	
Phenix	1	
Saiomonis	1	
Gelolo	1	
Malleye	1	
Clingse	1	
Christenbloet	1	
Boukit-Tingi	1	
Cleyn- Batavia	1	
Troostenburch	1	
Perag	1	
Cocchinja	1	
Ongsjatule	1	
Spangeaerden	1	
Combodias	1	
de Spangeaerden	1	
de Maj.ten	1	
Toncquinder	1	
Annamse	1	
Tavernier	1	
rivier van Galoutita	1	
Boely	1	
Pappoese	1	
Goetawassi	1	
Nova-Hollandia	1	
Tolroy	1	
Plata	1	
Lobas	1	
Truxillo	1	
cust van Peru	1	
cust van Acapulco	1	
bogt van Cauwa2	1	
Zirckze	1	
Manillos	1	
Selouwoke	1	
Opin	1	
Pessy	1	
Alangh	1	
Toebangh1	1	
Nussa Laud	1	
Tamboxe	1	
16S6	1	
kust van Halamahera	1	
Hativemaar	1	
Harcouw	1	
Warnmer	1	
Cabroor	1	
kust van Keffing	1	
Alphoresen van Tobelo1	1	
Palacke	1	
Tobanga	1	
Tambocka	1	
Ridoe	1	
Penaty	1	
Boejajangh	1	
Morendom	1	
Sodia	1	
Zaladja	1	
Lomboko	1	
RadjaBoulocomba	1	
Badsyngh	1	
Pouloubankij	1	
Tillo	1	
Coningtjes van Majenne	1	
Kaloekoe	1	
Coningtje van Tenette	1	
Bontoboris	1	
Liolo	1	
Cclebes	1	
Siang8	1	
Labakan9	1	
Daman Karojah	1	
Hampon	1	
Kalongkonesen	1	
Dompose rijk	1	
Segery	1	
Lomola	1	
Batimouro	1	
Bantimourou	1	
Larentoe	1	
Amnoebang	1	
Batoemejangh	1	
Tirnor	1	
Diepa Cassouma1	1	
Pringbaja	1	
Coninxsoomede	1	
dorp Euen	1	
Matou Cabessa	1	
Tblijkt	1	
Aatchyn	1	
Johoor1	1	
Poulo Cinko	1	
P.10 Cinko	1	
Inderpoura	1	
revier van Toulongbauwa	1	
de Jambise bovenlanden	1	
Jaffanapat.m	1	
Chihel	1	
Tutoucouryn	1	
Sadranggapatam	1	
Aurengzieb	1	
revier Kolderon	1	
Nagapat.m	1	
Tegenepat.1	1	
Ramaragie	1	
Tegenepat.m	1	
Mangiekoepan	1	
Engelsenjsigh	1	
Poedichery	1	
Tegenapat.m	1	
Chorinandel	1	
Jooden	1	
Coecliynder	1	
Duyslant	1	
Abycijnse rijk	1	
Sjerefy	1	
Martawidjaja	1	
Pangirang Poespaningrat	1	
de Diryse Battassers2	1	
Chincol1	1	
rivier Tsjikaniki	1	
Cattomangongan2	1	
Cantoun	1	
rivier van Anke	1	
rivier van Anchol	1	
Boovendien	1	
Trangebaare	1	
Narsanna	1	
Kitsanna Wey	1	
Raadh.8	1	
Parent1	1	
Brants2	1	
Bourose	1	
P.10 Ay	1	
Looboe	1	
ChristenConinginne	1	
Ko¬nink	1	
Koningjes	1	
Maping	1	
Balle-boele	1	
Tanemalane	1	
Tanekeke	1	
Masasiery	1	
Poelo Louwt	1	
Groot Poulo Louwt	1	
rivier van Martapoera	1	
Belonesen	1	
Amanabyt4	1	
Timoresen	1	
Amaneno	1	
Oymatte	1	
Cartanalla	1	
IntjePanda	1	
Marthijnsz	1	
Limacotta3	1	
Soenar4	1	
Bintongang Tingy	1	
Labouw Auwer	1	
Corintsise gebergte	1	
Toedjou	1	
Ban¬tal	1	
Depynang	1	
Lompou	1	
Conings Badursjah	1	
Alialchery	1	
Golepalem	1	
Ayerbeeck	1	
Madoalem	1	
Rangarasoe	1	
Collesegrepatn	1	
gebergte van Mallabaar	1	
Ansjen-ga	1	
Concan	1	
Corap.8	1	
Gijn	1	
Corsloot	1	
Passorouan	1	
Caliwongoe3	1	
Keloet	1	
Patsjet	1	
Malang4	1	
Sallack	1	
rivier Darendeng	1	
Tsjiassam	1	
Calitandong	1	
rivier van Sipitsjong	1	
Cartaboemi	1	
Lampon Toulongbawa	1	
TanjongCajit	1	
Soemoer Angsana	1	
Spanjards	1	
Raymond	1	
Hallet	1	
Bornea	1	
Aarnouts	1	
Atchin van Pondecherij	1	
Sunda ’ s Straet	1	
Coyet	1	
GrootCeram	1	
Mamoewako	1	
Ho.e	1	
Tosewa	1	
Co.s	1	
de Co.8 stad Judea	1	
Bimilipatn.m	1	
Sahagies	1	
Ponditchery	1	
Amedabaat	1	
Sour.a	1	
Masketta	1	
Diepan	1	
Panaragan1	1	
Pamagottan8	1	
Baleyers	1	
Passaroang	1	
Key-ser	1	
Robbeneylandt1	1	
Mane	1	
Potter	1	
Fialho	1	
Quast	1	
Crusado	1	
kust van Natal	1	
Colusie	1	
de Nederland	1	
Tayouan van	1	
Castiliaen Manilha	1	
Maccauws	1	
Cruz de Gales	1	
de Jolphalinse	1	
Crilli	1	
Oliphants	1	
Otters	1	
Pauws	1	
Gooi1	1	
de Succedaense	1	
Farsia	1	
Daertoe1	1	
Tamsjuw den	1	
den Maccassarsen	1	
de Surat-	1	
Pannassulangh	1	
Cacayen	1	
Conings van Castiliën	1	
de Tayouanse	1	
Formosa de Comp.e	1	
Castilianen La Santissimo Crimdade1	1	
Suratteende Parsia	1	
Baboxin	1	
de Maccauwse	1	
Meermans	1	
Nangasacqse	1	
Sabroseymondonne	1	
Elseragh	1	
Cotuaringe	1	
La Motte	1	
Toeloety	1	
Hattoemetten	1	
bogt van Nova Guinea	1	
bogt van Dabo	1	
Magonda1	1	
Tontoli	1	
noordkust	1	
Tontoli3	1	
Hattuwe	1	
Laulata	1	
Sanqui	1	
Groot Ley-Ley	1	
Bancalis	1	
rivier van Siacka	1	
Manicabers van Sumatra	1	
Ayerhadjeovergekomen	1	
Tripalewaram	1	
Caddenbaddy	1	
Caurepatnam	1	
je Gelria	1	
Tilleady	1	
Visiagapatn	1	
David-	1	
Julfacaarchan	1	
Orangabaad	1	
Jmvenemaal	1	
Caldinda Rasoe	1	
China Tamby	1	
Golepalan	1	
Gondewarom	1	
Trivaloer	1	
Gengadre Pandiet1	1	
Triwatoer	1	
Calpake	1	
Orang-abaad	1	
Deccanse rijk	1	
Tan-sjauwer	1	
Pamba	1	
Couchimse rijk	1	
Bellata	1	
Cartadavile	1	
Berkantare	1	
Palleacatte Sjery	1	
Berkkenkoer	1	
Ainecoety Nambedy2	1	
Sjatte Nattoe	1	
Calicatte	1	
d ’ Marta	1	
Carambatyse rijk	1	
Sjauwele Cattoe	1	
Bombaya	1	
Sourattehadden	1	
Bartholomeus van Aller	1	
Gravenhagen	1	
cust van Mombasa	1	
Bruyn	1	
Pura	1	
Carnavon	1	
Cattendijk	1	
Condé	1	
Faquira	1	
Lijcochton	1	
Lycochton	1	
Saloepa	1	
Tarsis	1	
Tavistock	1	
Wareld	1	
Souratze	1	
Java ’ s Oostkust Bantam Batavia	1	
Padna	1	
Caldindae Renga Raasol	1	
Cambax	1	
Bidroer3	1	
Cartadavil	1	
Alepatte	1	
Schaar1	1	
Java.2	1	
Both	1	
Ternatespunct	1	
Marieecke de Vereenichde Provintien	1	
Ceuls	1	
Coninghssijde	1	
Parisa	1	
Bangery	1	
Daguade	1	
de Malabaeren	1	
Bataviageen	1	
Laet	1	
Danenburch	1	
Sumatrase Westcust tot Cillida	1	
de Soldij	1	
Masilipatnam Arnold	1	
Pegu Henrick Molin2	1	
Parsis	1	
Spaenjaerd	1	
de Tamataense	1	
CastiUiaen	1	
de Ladronse	1	
Aqua Pulco	1	
den Otter	1	
Poele Ay	1	
Lonthor	1	
Tijtlijck	1	
custe van Champelle	1	
Suytwijck	1	
63Jreael	1	
de Quedase	1	
Junius1	1	
De Vroede2	1	
1992Maleyers	1	
Hoopes	1	
Mosambicq	1	
eylanden van Sumatra	1	
Sunda ’ s Enghte	1	
Castiliëns Vice-Rey	1	
Taijouan	1	
Chabas	1	
Bandar2	1	
Parsia Conings	1	
Kismus2	1	
Kismus	1	
Candius2	1	
Cruz	1	
Happert	1	
Hilarius	1	
Coninghrijck Jaccatra	1	
Comp.enoch	1	
de Dabulders	1	
de Cabode Commorijn	1	
gouverneur van	1	
Heusden	1	
Asafkhan	1	
1641.4	1	
Comp.33	1	
Bocht van Bengalen	1	
Pollecerij	1	
noorden Negapatnam	1	
Trang ’ Abarij	1	
Leeuwinne	1	
Araccan de Jager	1	
Jambische	1	
Jambij1	1	
de Spaengiarden	1	
de Spangiardt	1	
Coningx	1	
Wancan	1	
Cavité	1	
Chiammers	1	
Tartanaenen	1	
de Tarnataenen	1	
de Macquianders	1	
Bos	1	
Rossengain	1	
Puloron	1	
Custe Choro-	1	
Thoomvliet	1	
Kayotangi	1	
Japanomme	1	
Ansuan	1	
de Straat van Mocha	1	
Eymujr-den4	1	
Hamilton	1	
Radja Baros	1	
Magat Soucat	1	
Moucco Moucco1	1	
Moucco Moucco	1	
Condawidoe	1	
Condapilly	1	
Sirpesen4	1	
Prinsdom van Tansjaur	1	
Regoenade Nayker	1	
Balosie	1	
Tegenep	1	
Visiagapatnamtegens	1	
Callingapatn	1	
Sjolemandelan	1	
Pringely	1	
Jaffanap	1	
Tsjidang	1	
rivier Crocot	1	
Soutelanden	1	
rivier Ansjol	1	
rivier van Bacassy	1	
Grogol	1	
Ansjol	1	
Crocot	1	
Tangerangse rivier	1	
Coninckrijks Jacatra	1	
Batassa	1	
Tanna Mera	1	
rivier Massang2	1	
Toedjoe Kottas3	1	
Loeboe Agamme4	1	
Pa-	1	
Moeccamoecce	1	
Loeboe Pauw	1	
Heer12	1	
Erichan13	1	
Hawisee	1	
Manangcabo	1	
Malays	1	
Lange Eyland16	1	
Speel	1	
Poelo Baby	1	
Taag	1	
Honimoa Hitou	1	
Timoe	1	
Binonko	1	
Pl0 Rhun	1	
Larentouke	1	
Andragierie	1	
Koninkje	1	
Jaraby	1	
Straat van Mallacca	1	
Straat Doerioens	1	
Poelo Oar2	1	
Trousang	1	
KiUekare	1	
Tansjaour	1	
Tansjauwerheeft	1	
Trincoene-male	1	
Rammenekoy	1	
Aycotte	1	
Paduyatta Koely	1	
Malabaarin de Zion	1	
Leknauw	1	
Mouri-tius	1	
Missoul	1	
Xulla-Mangoly	1	
OudBatchian	1	
Halmaheraas	1	
Moulano	1	
Sinway2	1	
Sinway	1	
Meanges	1	
Coninkje van Paloe	1	
bogt van Tomini1	1	
Bool	1	
Tontoty	1	
Sonda	1	
Strate	1	
de Manillas	1	
Clingen	1	
Piloot-Mayor	1	
custe van Gilolo	1	
de Boucquerons	1	
Compie	1	
Celebes van de Boucquerones	1	
Malba	1	
Terra	1	
de Ca. Bon Esperance	1	
Spagniarden	1	
Fort.dicmaels	1	
Sumatras gebergte	1	
Pagger Oedjong	1	
Johorse rijck	1	
Batoebhara	1	
Coevelang	1	
Cartajouda	1	
Wonocrama	1	
Ma-lang	1	
Passourowang	1	
Djoholoer	1	
Jaccatrase bovenlanden	1	
Gelderlandanno 1711	1	
Maccassaarsen	1	
Siëch Isoff5	1	
Comp.65	1	
Venetiën	1	
Caylolo	1	
Caauw	1	
Amarasy	1	
Roty	1	
Chinaop	1	
Spijck	1	
de Noord-Oostzijde	1	
Tanjong Oelar	1	
Madrax	1	
Samarangom	1	
Carrang Antoe	1	
Noordwij	1	
Loenderveen	1	
Emeloort	1	
de Wakende Boey	1	
Rhakit	1	
Bocmkens	1	
Nederlanderen	1	
Münster	1	
rivier Simoay	1	
Sambouangen	1	
do Moluccos	1	
custe van GrootCeram	1	
Bolokonko	1	
Macassars hoff	1	
Barra3	1	
Pangorangh van Palembangh	1	
Sumatrase W.-cust	1	
Palembangh de Comp.e	1	
Candael	1	
Ballagatta	1	
Camboly2	1	
Naiks	1	
rivier van Salsete	1	
Santvliet	1	
Punte Pedro	1	
Cais	1	
Cust van India	1	
Carnatische rijck	1	
Goetty5	1	
Gromconde6	1	
Sittepatam	1	
Mirsiadelli	1	
Kistapaneyck	1	
Kistapaneyckx	1	
Orangiep	1	
Moeraet Bax	1	
Tegenampatam	1	
May.te	1	
Cambodia ’ s rivier	1	
d ’ E.Comp.e	1	
Naadat	1	
Keiserl	1	
Cant-on	1	
Tallabayawan	1	
Cabolanghse	1	
de Terreboanghse	1	
Cracatou	1	
Aymui	1	
Pouleron	1	
7.14Op	1	
7Op	1	
Choromandel;2	1	
Engano	1	
Welsingen	1	
China China Tambi	1	
DaëngMami	1	
To	1	
Chusan	1	
Poelo Babij	1	
CEYLON Arakan	1	
Malabar SURAT	1	
Pranaragasche	1	
4Blijvende	1	
Sepanjang1	1	
Jambyse rivier	1	
Senepatty	1	
rijk van Johor	1	
district van Nanning	1	
Misericordia4	1	
Maje5	1	
Calpettys	1	
Boenko	1	
Kapatokhan7	1	
Chirbon	1	
Manangkabou	1	
Maleidse kust	1	
Poelo Panjang	1	
Mergy	1	
Poelo Thimaon	1	
de Straat Banka	1	
Christendomhadden	1	
de Bocht van Bengale	1	
Mardyquers	1	
Bezuinigingsmaatregelen	1	
SJ Jago	1	
Tristan	1	
Comp.8ommeslagh	1	
Ourien1	1	
Culenburch	1	
Zelamma2	1	
Molshoecqs	1	
Poude	1	
Tonc-quin	1	
Toncquinsen	1	
Europia	1	
Tarraboan	1	
Amadabath Comp.8	1	
Visnich	1	
De Homay	1	
de May.*1	1	
Persiaensche	1	
bogt van Caauwa	1	
Calangieren	1	
Daghregisters	1	
Papouen van Salawatty1	1	
cust van Hittoe	1	
Inchie Tay	1	
Isacq Greyn	1	
Amackilly	1	
Coninghjen van Ceau	1	
Boulanghitam	1	
Coninckjen van Tarroema	1	
Candar	1	
Oubilato	1	
Bijn	1	
Oost-Ceram	1	
Comp.08-	1	
Totanrij	1	
Bellanipa	1	
Adjataparang	1	
Zuid-Celebes	1	
Coedjoe	1	
Loedjoe	1	
Balangnipa	1	
Bonae	1	
Daaya	1	
Manna	1	
Sambaamva	1	
Straat Sapij	1	
Batoemeangh	1	
Cottarinna	1	
Patafan	1	
Dwars-in-deweegh	1	
baay van Trincquenemale	1	
Tutucouryn	1	
Blauwe Visscher	1	
Lamajuta	1	
Cillebar	1	
Manacq2	1	
Coninkl	1	
Macas-sar	1	
Lamuro	1	
Pattampidam	1	
Pokombong	1	
Manimbahoy	1	
Katsy	1	
Balasouca	1	
Kawo8	1	
Bouco9	1	
Manpiely	1	
Tsjampalagyang	1	
Saladjouw	1	
Sadrabone	1	
Bontualeende	1	
Comp.8wegenin	1	
Bottendorps2	1	
E.Compagnie	1	
hoek van Aatchin	1	
724 Boa Esperance	1	
China Merchant	1	
Denmark	1	
Shaftesbury	1	
Tholen Tonkin Merchant	1	
Witte Trypelton	1	
district van Ceribon	1	
RatouPanombaham	1	
rivier Antjol	1	
rivier Sontar	1	
Songy Capason	1	
Tyco	1	
Aeyerbangy	1	
Bengaelse rijck	1	
Kellemoere	1	
Sannebaey	1	
Sjafferbeecq	1	
Gouseratta	1	
de Caap de Bonne Espérance	1	
Javana	1	
Darnac	1	
Amelis de Valle	1	
den Goenangh Apy	1	
Brandon	1	
Lixbon	1	
Calff	1	
de Compag.le	1	
Callamatte	1	
Roumabatou	1	
Christenreligie	1	
Vandaerishij	1	
Massale	1	
Serouwe	1	
Nacken	1	
Carrangelang	1	
bocht van Sarangani	1	
Amack	1	
eylanden Telauw	1	
Bangy	1	
De bocht van Sarangani	1	
Waerschijnelijckste	1	
Ammanoebang	1	
Compag.e	1	
Lefou	1	
Compag.le	1	
Barbaquet	1	
Heytingh	1	
Oudjangh Salang	1	
Coninck van	1	
Nederlandse Compag.e	1	
Pango	1	
Bandjermassingh	1	
.... Piecheyt	1	
de Generaele Compag	1	
de Paracelles	1	
Wattara	1	
Coninck d ’ E. Compag.e	1	
Coutera	1	
Sicacol1	1	
Comp.8-	1	
Maldiva	1	
Monbassa	1	
Mermagon	1	
Onnor	1	
Seylonsen	1	
Moondasnaen	1	
Christengelove	1	
Pausdom	1	
rivier van Hocksieuw	1	
Saetsin	1	
Rasiapour	1	
Maldivise	1	
Bellesoorse	1	
Assamse rijck	1	
Pipelys	1	
lantschap Canha	1	
Negombomosten	1	
Appelbay	1	
Iapaerse	1	
Pankalonganse	1	
Mancoboemie	1	
Amsterdamvoor	1	
Zeeland Direct	1	
Noord Nieuwlands	1	
Hitlant	1	
Toekanbessijse	1	
Wero	1	
Bonto	1	
Sanger	1	
Cormande !	1	
Bokesteyn	1	
Indrapoere	1	
Tigablas Cottes	1	
Syoengons	1	
Tanjongsabos	1	
Perziaans	1	
Ragiemarol	1	
Bakried	1	
district van Jaccatra	1	
Medicus	1	
Liesvelt	1	
Cabo de Raselgate	1	
Spiritu Sancto	1	
de Malleytse	1	
Golph van Persia	1	
Sumaterse Westcust	1	
Naycken van Tansjouwer	1	
Ziin	1	
Gammoknorra	1	
Tobaro	1	
Galille	1	
Tabello	1	
Achillammo	1	
Gammoe	1	
Soengi	1	
Tomako	1	
Sidie	1	
Tjiboer	1	
Patjida	1	
Domdon	1	
Talafoe	1	
Galilla	1	
Tabellotia	1	
Aldea,476	1	
Patrouillering	1	
Cajatizaad	1	
Djatizaad	1	
Kokospalm	1	
Taalkunde	1	
Melaats	1	
Dakpan	1	
Sluikhandel	1	
Tolboek	1	
Wattebaddoe	1	
Bededag	1	
Rotterdamvoor	1	
Banckahoeloe	1	
Fielten	1	
Georgeanen	1	
Schorer	1	
Spahante	1	
Sida-yoe	1	
Tobang1	1	
rivier van Kadiery	1	
Labankoening	1	
Tirtanata	1	
rivier Tsitaroem	1	
Ceramse Alphoresen van Saulau	1	
Pattylima	1	
Oostcust van Celebes	1	
Iharnahu	1	
Latoe	1	
Ouw	1	
Hatusua	1	
Sole	1	
Soamoerin	1	
bocht van Piroe-Tanoenoe1	1	
de Oelesivas	1	
Watoey	1	
Pieroe-Tanoenoe	1	
Manipa 172	1	
Ouwan	1	
Xula Bessij	1	
Batsiander	1	
Fatoematta	1	
Parigy	1	
Domoego	1	
Tellebaya	1	
de Tominders	1	
Cooningen van Siauw	1	
Cayoeris	1	
Zawou	1	
Goritiens	1	
Tacomiy	1	
Dodinge	1	
Cooninx Zayfoedin	1	
Ceram Ternaetse Tidoresen	1	
Temate.4	1	
Cooninxlijffwagten	1	
Borneërs	1	
Crayn Bisseey	1	
Touadjo	1	
Bisseey	1	
Tanjonglasso	1	
Oedjongpandangh	1	
Bontouala	1	
Zopingse rijcq	1	
Zopingse	1	
Boaya	1	
Coetoe	1	
Daly	1	
Daucke	1	
Ortela	1	
Landase	1	
Ossijpocko	1	
Batissy	1	
Wijckersloot	1	
Amabessy	1	
Malacca Andragiry	1	
de Biados	1	
Toncquinse Cooningen	1	
Fockien	1	
Hoccuew	1	
Fockjen	1	
Nagazacky	1	
Zalangoor	1	
Dinghdingh	1	
rivier Bencalis	1	
Coonink	1	
Bengaalder	1	
Roederay	1	
Jaffanapat.n	1	
Nagapat.n	1	
Cejdonse gouvernement	1	
Patte	1	
Dezima	1	
Judea	1	
Jannicha3	1	
Chacheffi	1	
Chaceffy	1	
Parsise Golphe	1	
Marmagon1	1	
Monte de Ly	1	
Sapanliout	1	
Congo3	1	
Espahans	1	
Parsise Golpbe	1	
de Piscadorcs	1	
de Kerckbaye	1	
den Bengaelsen	1	
rivier e Papouro	1	
Noord-Formosa	1	
Henricq Cornelisz	1	
Corn	1	
Pangoram	1	
Maldivas	1	
de Oude	1	
Bootsman1	1	
Bootsman	1	
Coning	1	
Samboeangan	1	
bogt van Simoay	1	
Goetoewassy	1	
Ternataanse	1	
Coningje van	1	
Tidom	1	
Macas-	1	
Sopingsen	1	
Brugman	1	
Tanaberoe	1	
Bontotenga	1	
Toelon-Ikan	1	
Aminatten	1	
Boe-gineesen	1	
rivier van Siaac	1	
Siantam	1	
Carriemabath	1	
Jaffana	1	
Arriaalchery	1	
Codjadjes	1	
Ragiemahindrawarom	1	
Pembenaar	1	
Man-napaar	1	
landschap Pandaloer	1	
Poennatoer-	1	
Mannacollam Nambeddys	1	
Aynicoer Nambeddy	1	
Corretty Carré	1	
Parrawattany	1	
Allapatta Namboery	1	
Cartadawil	1	
Bellangen	1	
Mourianatty	1	
Wellangaloer	1	
Trivolay	1	
Cherriamagalam	1	
Iraniel1	1	
Cottetje	1	
Hindostaan	1	
Carwaan1	1	
Beitelfackie	1	
Brootchias	1	
Hydea	1	
Kadiry	1	
Sampang	1	
Amsterdam Berkenrode	1	
Zeeland Barbesteyn	1	
Delft Langeroode	1	
Rotterdam Noordwaddingsveen	1	
Mohara Tambessie	1	
d ’ Amboinse	1	
Ceramse	1	
Sunbava	1	
Zalayer	1	
custe van Java	1	
Meao	1	
Gapij	1	
Taljabo endeTabouco1	1	
Camboino2	1	
Saraffij	1	
Coninckx van	1	
Gijsels	1	
Tuak	1	
Gouden Leeuws	1	
Tarnaetsen	1	
Raeds	1	
Tenhaeff	1	
Lodensteyns	1	
Lodensteyn	1	
Indiente	1	
Bandarmassingh	1	
Neerland	1	
do Index	1	
Mancoeboemie	1	
Toornvliet	1	
Hoorn Lijcochton	1	
passant Atchin	1	
Jhoorit2	1	
de Maldiva	1	
Coster	1	
Mangelor	1	
Sundas	1	
Indiën den	1	
Ragebach	1	
Brasil1	1	
Casbin2	1	
Compagnies-cargasoenen	1	
Assaff	1	
Suratteaffgesonden	1	
de Geluckstadtse	1	
Coeckebackers	1	
Compagnies-magasijnen	1	
Mevrouw	1	
Miermousa	1	
Alambar	1	
Walvisch	1	
Parria	1	
Perrua	1	
bay van Puntegaele	1	
Ballancotte	1	
rivier Colleron	1	
rivier Coleron	1	
Trimmelepatam	1	
Serchaduvre	1	
Visiapourse	1	
Jaffenepatam	1	
cust Sgensely	1	
Cassuinbasaer	1	
Sicx	1	
Schaschousa	1	
Soity	1	
4Sulcks	1	
Candliaer	1	
Bongo	1	
Tamigaas	1	
Santa Helena	1	
Ragiemahol de Ganges	1	
Z.zee	1	
Terna	1	
Hennehelouw	1	
O.	1	
Latu	1	
Formosa Paleacatte	1	
Coylan Quinam	1	
Curtis	1	
Schalkius	1	
Libreght	1	
Belista	1	
Bellarau	1	
Mahu	1	
Buskauwen	1	
Carius	1	
Anthonia	1	
Pannicael	1	
Bartel	1	
Havik	1	
Sjaak	1	
Hanke	1	
Trijntje	1	
Leonardus	1	
Patsja	1	
Landzius	1	
Mafuschan	1	
Mafutchan	1	
Bhay	1	
Manapo	1	
Mancoboeni	1	
Mangkubumi	1	
Cawatsi-no	1	
Hebbib	1	
